FA6E06, https://www.filamentone.com/products/filamentone-pla-pro-select-flash-orange-transparent-1-75mm-1kg-3d-printer-filament?_pos=1&_sid=8bf26648f&_ss=r, None, PLA Pro Select, FilamentOne, https://www.filamentone.com/
FEF3EA, None, None, PLA Pro Select, FilamentOne, https://www.filamentone.com/
F2C595, None, None, PLA Pro Select, FilamentOne, https://www.filamentone.com/
DBC69B, https://www.filamentone.com/products/filamentone-pla-pro-select-glint-gold-1-75mm-1kg-3d-printer-filament?_pos=1&_sid=dab82be66&_ss=r, None, PLA Pro Select, FilamentOne, https://www.filamentone.com/
F2FBFA, None, None, PLA Pro Select, FilamentOne, https://www.filamentone.com/
FCFCFC, None, https://amzn.to/365PGmo, PLA+, eSUN, https://esun3dstore.com/
B0784F, None, https://amzn.to/3N7Z8WI, PLA+, eSUN, https://esun3dstore.com/
FBFB04, None, https://www.amazon.com/eSUN-1-75mm-Purple-Printer-Filament/dp/B01EKEMS06/ref=sr_1_3?keywords=eSUN%2BPurple%2BPLA&qid=1647751043&sr=8-3&th=1, PLA+, eSUN, https://esun3dstore.com/
9606BC, None, https://amzn.to/3L182U2, PLA+, eSUN, https://esun3dstore.com/
F4F6F5, https://colorfabb.com/laser-marking-pla, None, PLA, ColorFabb, https://colorfabb.com
767E5E, https://www.prusa3d.com/product/prusament-premium-pla-mystic-green-1kg-2/, https://www.amazon.com/Prusament-Mystic-Filament-Diameter-Tolerance/dp/B07QV27J33/ref=sr_1_3?keywords=Prusament+Mystic+Green+PLA&qid=1647750758&sr=8-3, PLA, Prusament, https://shop.prusa3d.com/en/42-prusament
F7F7F6, None, https://www.amazon.com/Printer-Filament-Hello3D-Firefly-Luminous/dp/B07ZQ2599X/ref=cm_cr_arp_d_product_top?ie=UTF8, PLA, Hello3D, http://www.hello3dprint.com/
FDA202, None, None, PLA, Plas3D, https://plas3d.com
D0FB91, https://www.zyltech.com/pla-3d-printer-filament-1-75mm-1-kg-2-2-lbs/, None, PLA, Zyltech, http://www.zyltech.com/
5E5261, https://shop.filamentpm.com/filament-pm-pla-graphite-black-1-75-mm-0-5-kg, None, PLA, Filament PM, https://www.filament-pm.com
0656B7, https://shop.filamentpm.com/filament-pm-pla-pearl-blue-1-75-mm-1-kg, None, PLA, Filament PM, https://www.filament-pm.com
0CD46E, https://shop.filamentpm.com/filament-pm-pla-pearl-green-1-75-mm-1-kg, None, PLA, Filament PM, https://www.filament-pm.com
E2FB3C, https://www.pushplastic.com/collections/all-filament/products/pla-1kg, None, PLA, Push Plastic, https://www.pushplastic.com/
FA93AB, https://www.pushplastic.com/collections/all-filament/products/pla-1kg, None, PLA, Push Plastic, https://www.pushplastic.com/
F4F4F4, https://www.pushplastic.com/collections/all-filament/products/pla-1kg, None, PLA, Push Plastic, https://www.pushplastic.com/
CFFB92, https://www.pushplastic.com/collections/all-filament/products/pla-1kg, None, PLA, Push Plastic, https://www.pushplastic.com/
FAE2BD, https://www.repkord.com/collections/3d-printing-filament/products/coyote-tan-1-75-pla, None, PLA, Repkord, https://www.repkord.com/
ABACB3, https://www.repkord.com/products/gunmetal-gray-1-75-pla, None, PLA, Repkord, https://www.repkord.com/
757D4F, https://www.repkord.com/collections/3d-printing-filament/products/army-od-green-1-75-pla, None, PLA, Repkord, https://www.repkord.com/
3C3842, https://www.repkord.com/collections/3d-printing-filament/products/black-ops-1-75-pla, None, PLA, Repkord, https://www.repkord.com/
FB3333, https://www.repkord.com/collections/3d-printing-filament/products/rep-red-1-75-pla, None, PLA, Repkord, https://www.repkord.com/
7D06BF, https://www.repkord.com/collections/3d-printing-filament/products/limited-edition-500g-purple-haze-1-75mm-pla, None, PLA, Repkord, https://www.repkord.com/
FB9F29, https://www.repkord.com/collections/3d-printing-filament/products/bb8-orange-1-75-pla, None, PLA, Repkord, https://www.repkord.com/
0505F4, https://www.repkord.com/collections/3d-printing-filament/products/deep-blue-1-75-pla, None, PLA, Repkord, https://www.repkord.com/
5BAC5A, https://www.repkord.com/collections/3d-printing-filament/products/grass-green-1-75-pla, None, PLA, Repkord, https://www.repkord.com/
FBF354, https://www.repkord.com/collections/3d-printing-filament/products/yellow-chedda-1-75-pla, None, PLA, Repkord, https://www.repkord.com/
F966D5, https://www.repkord.com/collections/3d-printing-filament/products/limited-edition-boss-pink-pla-1-75mm-by-3dpink-mafia, None, PLA, Repkord, https://www.repkord.com/
66F9B3, https://www.filastruder.com/products/veracity-propla-1kg-spool?_pos=7&_sid=34b9a1e68&_ss=r&variant=12233454616647, None, Pro PLA, Filastruder Veracity, https://www.filastruder.com
8A776F, https://www.filacube.com/products/1-75mm-1kg-brown-filacube-3d-printer-pla-2-filament?_pos=2&_sid=ccc76a5b4&_ss=r, None, PLA 2, FilaCube, https://www.filacube.com/
946ADD, https://www.filacube.com/products/1-75mm-1kg-ultra-violet-filacube-3d-printer-pla-2-filament-purple?_pos=4&_sid=adffafc05&_ss=r, None, PLA 2, FilaCube, https://www.filacube.com/
FB9208, https://www.filacube.com/products/1-75mm-1kg-orange-pms-159c-filacube-3d-printer-pla-2-filament-burnt-orange-longhorn-long-horn-ut-university-of-texas-austin-pms-159?_pos=1&_sid=0edfdde3b&_ss=r, https://amzn.to/3N5oR21, PLA 2, FilaCube, https://www.filacube.com/
713767, None, None, SpoolWorks PLA, E3D, https://e3d-online.com/filaments-3d-printing/spoolworks
4F4E55, None, None, SpoolWorks PLA, E3D, https://e3d-online.com/filaments-3d-printing/spoolworks
FEF602, None, None, SpoolWorks PLA, E3D, https://e3d-online.com/filaments-3d-printing/spoolworks
CBCDD1, None, None, SpoolWorks PLA, E3D, https://e3d-online.com/filaments-3d-printing/spoolworks
FCFBF7, None, None, SpoolWorks PLA, E3D, https://e3d-online.com/filaments-3d-printing/spoolworks
F4F4F3, None, None, SpoolWorks PLA, E3D, https://e3d-online.com/filaments-3d-printing/spoolworks
E6E9EB, https://shop.filamentpm.com/filament-pm-pla-marblejet-dark-1-75-mm-0-5-kg, https://amzn.to/3KVSFfN, PLA, Filament PM, https://www.filament-pm.com
211C1F, https://www.3djake.com/3djake/ecopla-black, None, ecoPLA, 3DJake, https://www.3djake.com/
FCFCFC, https://www.3djake.com/3djake/ecopla-white, None, ecoPLA, 3DJake, https://www.3djake.com/
FBFB05, https://www.prusa3d.com/product/prusament-pla-pineapple-yellow-1kg/, https://amzn.to/3N4yNJj, PLA, Prusament, https://shop.prusa3d.com/en/42-prusament
AC816C, https://www.tianseoffice.com/pla-4d-printing-filament-coffee.html, https://amzn.to/3Jp9vDm, PLA, Tianse-3D, https://www.facebook.com/pg/Tianse3D/shop/
ACD4FB, None, https://amzn.to/365FzOp, PLA, 3D Solutech, http://www.3dsolutech.com/
FBD59E, None, https://www.amazon.com/Printer-Filament-Printing-Material-DO3D/dp/B07V6J7YT8?th=1, PLA, DO3D, https://www.amazon.com/stores/DO3D/page/3BA04119-6409-41B1-9415-6F3675CC9E02
313133, https://www.printedsolid.com/products/jessie-pla-1-75mm-x-1kg-black?variant=39502749433941, None, PLA, Printed Solid, https://www.printedsolid.com
F2F3F1, None, https://amzn.to/3wkVm6x, PLA, Ziro, http://www.ziro3d.com
ffeded, None, https://amzn.to/3JvxQYf, PLA, Amazon Basics, https://amazon.com
C704D2, https://www.printedsolid.com/products/jessie-pla-1-75mm-x-1kg-purple-ice, None, PLA, Printed Solid, https://www.printedsolid.com
3474CE, https://www.printedsolid.com/products/jessie-pla-1-75mm-x-1kg-blue-whale-grey, None, PLA, Printed Solid, https://www.printedsolid.com
F8DEA9, https://www.proto-pasta.com/products/matte-fiber-htpla-daffodil-wood?_pos=1&_psq=daff&_ss=e&_v=1.0&variant=37153865171105, None, PLA, Proto-Pasta, https://www.proto-pasta.com
405869, https://www.prusa3d.com/product/prusament-pla-gentleman-s-grey-1kg/, None, PLA, Prusament, https://shop.prusa3d.com/en/42-prusament
2F2C2F, None, https://amzn.to/3J5dK64, PLA+, Inland, https://www.microcenter.com
FCFCF6, None, None, PLA, Inland, https://www.microcenter.com
774B2B, https://www.3dfuel.com/products/wound-coffee-filled-filament-1-75mm, https://amzn.to/37a65WT, PLA, 3D-Fuel, https://www.3dfuel.com/
FBDA2F, https://www.3djake.com/3djake/ecopla-yellow, None, ecoPLA, 3DJake, https://www.3djake.com/
ECEDEA, https://www.3djake.com/3djake/ecopla-transparent, None, ecoPLA, 3DJake, https://www.3djake.com/
2CA5EB, https://www.3djake.com/3djake/ecopla-sky-blue, None, ecoPLA, 3DJake, https://www.3djake.com/
F71D1D, https://www.3djake.com/3djake/ecopla-red, None, ecoPLA, 3DJake, https://www.3djake.com/
FA8929, https://www.3djake.com/3djake/ecopla-neon-orange, None, ecoPLA, 3DJake, https://www.3djake.com/
85DE48, https://www.3djake.com/3djake/ecopla-light-green, None, ecoPLA, 3DJake, https://www.3djake.com/
DEDCD1, https://www.3djake.com/3djake/ecopla-glow, None, ecoPLA, 3DJake, https://www.3djake.com/
200FC3, https://www.3djake.com/3djake/ecopla-dark-blue, None, ecoPLA, 3DJake, https://www.3djake.com/
068754, https://atomicfilament.com/products/pine-green-pla-filament?_pos=2&_sid=7ad75c05d&_ss=r&variant=29765251661, None, PLA, Atomic Filament, https://atomicfilament.com/
3189F8, https://atomicfilament.com/products/perfect-blue-pla-filament?_pos=1&_sid=f12738560&_ss=r, None, PLA, Atomic Filament, https://atomicfilament.com/
D0D5DC, https://atomicfilament.com/products/metallic-silver-pla-filament?_pos=2&_sid=077e9c09f&_ss=r&variant=29765150541, None, PLA, Atomic Filament, https://atomicfilament.com/
BBB4F9, https://atomicfilament.com/products/pastel-lilac-pla-filament?_pos=1&_sid=d9f8d0e9d&_ss=r&variant=29641149965, None, PLA, Atomic Filament, https://atomicfilament.com/
F1C2EF, https://atomicfilament.com/products/silky-lilac-pla-filament?_pos=1&_sid=fad338b75&_ss=r&variant=13353585377341, None, PLA, Atomic Filament, https://atomicfilament.com/
FA7DBB, https://atomicfilament.com/products/hot-pink-pla-filament?_pos=1&_sid=c293a6b00&_ss=r&variant=5659840897, None, PLA, Atomic Filament, https://atomicfilament.com/
FC8E0A, None, None, PLA, Hatchbox, https://hatchbox3d.com/
FDFD07, https://www.hatchbox3d.com/products/3d-pla-1kg1-75-ylw?_pos=11&_sid=20dc42894&_ss=r, https://amzn.to/3tmN0Jz, PLA, Hatchbox, https://hatchbox3d.com/
FB2E24, https://www.hatchbox3d.com/products/title?_pos=9&_sid=3fd56c826&_ss=r, https://amzn.to/3tneQp8, PLA, Hatchbox, https://hatchbox3d.com/
BE294C, None, https://amzn.to/3rklRFP, PLA, 3D Solutech, http://www.3dsolutech.com/
777E56, https://www.pushplastic.com/collections/all-filament/products/pla-1kg, None, PLA, Push Plastic, https://www.pushplastic.com/
DB7D6D, https://www.pushplastic.com/collections/all-filament/products/pla-1kg, None, PLA, Push Plastic, https://www.pushplastic.com/
C9EAB7, https://www.3dfuel.com/products/standard-pla-filament-pistachio-green, https://amzn.to/3pctbzy, PLA, 3D-Fuel, https://www.3dfuel.com/
5F636E, https://www.3dfuel.com/products/standard-pla-1-75mm-charcoal-gray, https://amzn.to/3JslUq2, PLA, 3D-Fuel, https://www.3dfuel.com/
FBBFD2, https://www.3dfuel.com/products/standard-pla-filament-bubblegum-pink, https://amzn.to/3dbWRdC, PLA, 3D-Fuel, https://www.3dfuel.com/
FBCD76, None, None, ST-PLA, CCTREE, http://www.cctree3dstore.com/
FCFCFC, https://www.printedsolid.com/products/jessie-pla-1-75mm-x-1kg-quarter-white?variant=39502749007957, None, PLA, Printed Solid, https://www.printedsolid.com
FBD5EE, https://www.printedsolid.com/products/jessie-pla-1-75mm-x-1kg-pure-magenta?variant=39502752383061, None, PLA, Printed Solid, https://www.printedsolid.com
079EF6, https://www.printedsolid.com/products/jessie-pla-1-75mm-x-1kg-pure-cyan, None, PLA, Printed Solid, https://www.printedsolid.com
074CDD, https://shop.fillamentum.com/products/pla-extrafill-pearl-night-blue, None, PLA Extrafill, Fillamentum, https://fillamentum.com/
2322A8, https://shop.fillamentum.com/products/pla-extrafill-nobble-blue, None, PLA Extrafill, Fillamentum, https://fillamentum.com/
F9097C, https://shop.fillamentum.com/products/pla-extrafill-everybodys-magenta, None, PLA Extrafill, Fillamentum, https://fillamentum.com/
353569, https://shop.fillamentum.com/products/pla-extrafill-vertigo-starlight, None, PLA Extrafill, Fillamentum, https://fillamentum.com/
E8C562, https://shop.fillamentum.com/products/pla-extrafill-gold-happens, None, PLA Extrafill, Fillamentum, https://fillamentum.com/
BE0C1A, https://shop.fillamentum.com/collections/pla-extrafill-filament/products/pla-extrafill-pearl-ruby-red, None, PLA Extrafill, Fillamentum, https://fillamentum.com/
495279, https://shop.fillamentum.com/products/pla-extrafill-wizards-voodoo, None, PLA Extrafill, Fillamentum, https://fillamentum.com/
FCFCFC, None, None, PLA, eSUN, https://esun3dstore.com/
FAA7AF, None, None, PLA, Polyalchemy, https://www.polyalchemy.com/
EF49CD, None, None, PLA, Maker Geeks, https://makergeeks3d.myshopify.com/
FCFCFC, https://overture3d.com/products/overturepla?_pos=1&_sid=9dcd6b2ce&_ss=r&variant=42105027166462, https://amzn.to/3tqEEAZ, PLA, Overture, https://overture3d.com/
85726B, https://www.filacube.com/collections/1-75mm-filacube-pla-2-3d-printer-filaments/products/1-75mm-1kg-brown-filacube-3d-printer-pla-2-filament, https://www.amazon.com/dp/B07F263GHD/ref=twister_B07MFXHB74?_encoding=UTF8&th=1, PLA 2, FilaCube, https://www.filacube.com/
0447F8, None, https://amzn.to/3tnlxri, PLA, 3D Solutech, http://www.3dsolutech.com/
FCFCFB, None, https://amzn.to/3JrcD1E, PLA, 3D Solutech, http://www.3dsolutech.com/
FCFCFB, None, None, PLA, Maker Geeks, https://makergeeks3d.myshopify.com/
FA7806, https://www.hatchbox3d.com/products/3d-pla-1kg1-75-orn?_pos=11&_sid=4e3ebe864&_ss=r, https://amzn.to/3qkKwtw, PLA, Hatchbox, https://hatchbox3d.com/
FA8506, None, https://amzn.to/36zLR8R, PLA, WYZ works, https://www.wyzworks.com/3d-printing/3d-printer-filament
FA6806, None, None, PLA, MakerBot, https://store.makerbot.com/
FA8406, None, https://amzn.to/3IowSvI, PLA+, Kodak, https://www.kodak.com/US/en/consumer/products/3d-printing/default.htm?cid=go&idhbx=3dprinting
FA7406, https://www.prusa3d.com/product/prusament-pla-prusa-orange-1kg/, None, PLA, Prusament, https://shop.prusa3d.com/en/42-prusament
29F47A, None, None, PLA, MakerBot, https://store.makerbot.com/
FB8811, https://www.hatchbox3d.com/products/3d-pla-1kg1-75-orn, None, PLA, Hatchbox, https://hatchbox3d.com/
D9090E, https://esun3dstore.com/collections/3d-printing-filament/products/esun-3d-printer-filament-pla-1-75mm-dimensional-accuracy-0-03mm-1kg-2-2-lbs-spool-3d-printing-material-for-3d-printers?variant=3805095, https://amzn.to/3x1a2Il, PLA+, eSUN, https://esun3dstore.com/
0507F4, https://www.printedsolid.com/products/jessie-pla-1-75mm-x-1kg-bold-blue?variant=39502756118613, None, PLA, Printed Solid, https://www.printedsolid.com
1243AB, None, None, PLA Pro Select, FilamentOne, https://www.filamentone.com/
FAD3E5, None, None, PLA, Polyalchemy, https://www.polyalchemy.com/
EDEFF3, None, None, PLA, Polyalchemy, https://www.polyalchemy.com/
FABB8E, None, None, PLA, Polyalchemy, https://www.polyalchemy.com/
6810AE, None, None, PLA, Polyalchemy, https://www.polyalchemy.com/
FBC185, None, None, PLA, Polyalchemy, https://www.polyalchemy.com/
646D80, None, None, PLA, Polyalchemy, https://www.polyalchemy.com/
FCFCFC, None, None, PLA, Polyalchemy, https://www.polyalchemy.com/
6DE39C, None, None, PLA, Polyalchemy, https://www.polyalchemy.com/
F960D2, https://www.prusa3d.com/product/prusament-pla-ms-pink-blend-970g/, None, PLA, Prusament, https://shop.prusa3d.com/en/42-prusament
28CF6A, https://www.printedsolid.com/products/jessie-pla-1-75mm-x-1kg-tree-green?variant=39502751957077, None, PLA, Printed Solid, https://www.printedsolid.com
044DBF, https://www.printedsolid.com/products/jessie-pla-1-75mm-x-1kg-blue-ice?variant=39502754906197, None, PLA, Printed Solid, https://www.printedsolid.com
7FF99A, None, https://amzn.to/3uhpNYB, PLA, Dremel, https://shop.dremel.com/
9C049B, None, https://amzn.to/36f97t1, PLA, Dremel, https://shop.dremel.com/
C6C7C3, https://store.makerbot.com/3d-printers-materials/method-spools/pla-material/pla-filament, None, PLA, MakerBot, https://store.makerbot.com/
C0BEA5, https://www.prusa3d.com/product/prusament-pla-pearl-mouse-1kg/, https://amzn.to/36dZdI8, PLA, Prusament, https://shop.prusa3d.com/en/42-prusament
0BA8F9, https://www.prusa3d.com/product/prusament-pla-azure-blue-1kg/, None, PLA, Prusament, https://shop.prusa3d.com/en/42-prusament
CEE6F5, None, None, HTPLA, Proto-Pasta, https://www.proto-pasta.com
FCFCFC, https://www.printedsolid.com/products/jessie-pla-1-75mm-x-1kg-white?variant=39502748844117, None, PLA, Printed Solid, https://www.printedsolid.com
343038, https://overture3d.com/products/overture-easy-pla-1-75mm?variant=42435528360190, https://amzn.to/3JFxAGo, PLA, Overture, https://overture3d.com/
FBC90A, https://www.hatchbox3d.com/collections/shop-all/products/3d-pla-1kg1-75-gld, https://amzn.to/3wBGyAq, PLA, Hatchbox, https://hatchbox3d.com/
09AC92, https://colorfabb.com/mint-turqoise, None, PLA/PHA, ColorFabb, https://colorfabb.com
A48DF4, https://colorfabb.com/blue-lilac-ral-4005-plaque, None, PLA, ColorFabb, https://colorfabb.com
AAFA49, https://colorfabb.com/intense-green, None, PLA/PHA, ColorFabb, https://colorfabb.com
FB9306, https://colorfabb.com/dutch-orange, None, PLA/PHA, ColorFabb, https://colorfabb.com
FCFCFC, https://colorfabb.com/blueish-white, None, PLA/PHA, ColorFabb, https://colorfabb.com
D6AC77, None, None, PLA, ColorFabb, https://colorfabb.com
BB6C46, None, https://amzn.to/3wzKrWV, PLA, Amazon Basics, https://amazon.com
FBFB71, None, None, PLA, Polyalchemy, https://www.polyalchemy.com/
9EEAF5, None, None, PLA, Polyalchemy, https://www.polyalchemy.com/
F90F09, https://www.microcenter.com/product/485633/inland-175mm-red-pla-3d-printer-filament-1kg-spool-(22-lbs), https://amzn.to/3wtjHHn, PLA, Inland, https://www.microcenter.com
DDCDA6, https://www.formfutura.com/shop/product/galaxy-pla-2810?search=galaxy, https://amzn.to/3D26vdP, PLA, FormFutura, https://www.formfutura.com/page/homepage
F8A89F, None, None, PLA, Graft Milk, https://www.graftmilk.co/
FDF5F3, https://atomicfilament.com/products/iridescent-pearlescent-pla-filament?_pos=3&_sid=85b65da86&_ss=r&variant=7050833921, None, PLA, Atomic Filament, https://atomicfilament.com/
FCB929, https://www.3dfuel.com/collections/1-75mm-buzzed%E2%84%A2-beer/products/buzzed-beer-filament-1-75mm?variant=12773373968496, https://amzn.to/3umStiW, PLA, 3D-Fuel, https://www.3dfuel.com/
FBDA49, None, None, PLA, Graft Milk, https://www.graftmilk.co/
F7E4C3, None, None, PLA, Graft Milk, https://www.graftmilk.co/
2553D7, http://www.zyltech.com/blue-silk-composite-zyltech-3d-printer-filament-1-75-mm-1-kg-2-2-lbs/, None, PLA, Zyltech, http://www.zyltech.com/
F2F2EE, http://www.zyltech.com/zyltech-pla-3d-printer-filament-1-75-mm-1-kg-2-2-lbs-milky-white/, None, PLA, Zyltech, http://www.zyltech.com/
FB1E1D, http://www.zyltech.com/zyltech-pla-3d-printer-filament-1-75-mm-1-kg-2-2-lbs-lipstick-red/, None, PLA, Zyltech, http://www.zyltech.com/
959392, http://www.zyltech.com/new-zyltech-pla-3d-printer-filament-1-75-mm-1-kg-2-2-lbs-gray/, None, PLA, Zyltech, http://www.zyltech.com/
FBDC87, http://www.zyltech.com/new-zyltech-gold-silk-composite-3d-printer-filament-1-75-mm-1-kg-2-2-lbs/, None, PLA, Zyltech, http://www.zyltech.com/
F6B91B, http://www.zyltech.com/gold-zyltech-pla-3d-printer-filament-1-75-mm-1-kg-2-2-lbs/, None, PLA, Zyltech, http://www.zyltech.com/
434349, http://www.zyltech.com/new-fortress-gray-zyltech-pla-3d-printer-filament-1-75-mm-1-kg-2-2-lbs/, None, PLA, Zyltech, http://www.zyltech.com/
FA4665, http://www.zyltech.com/zyltech-pla-3d-printer-filament-1-75-mm-1-kg-2-2-lbs-fluorescent-red-hot-pink/, None, PLA, Zyltech, http://www.zyltech.com/
F6F6F6, http://www.zyltech.com/zyltech-pla-3d-printer-filament-1-75-mm-1-kg-2-2-lbs-ceramic-white-the-original/, None, PLA, Zyltech, http://www.zyltech.com/
E5E5E3, None, None, PLA, E3D, https://e3d-online.com/filaments-3d-printing/spoolworks
A852B8, https://www.pushplastic.com/products/pla-filament?_pos=7&_sid=b024dd31b&_ss=r&variant=13534676295, https://amzn.to/30FPpRJ, PLA, Push Plastic, https://www.pushplastic.com/
ABACB0, https://www.pushplastic.com/products/pla-filament?_pos=7&_sid=b024dd31b&_ss=r&variant=21541202247, https://amzn.to/3frkIUq, PLA, Push Plastic, https://www.pushplastic.com/
A06D38, https://www.pushplastic.com/products/pla-filament?_pos=7&_sid=b024dd31b&_ss=r&variant=21541202247, None, PLA, Push Plastic, https://www.pushplastic.com/
CFCBC4, https://www.pushplastic.com/products/pla-filament?_pos=7&_sid=b024dd31b&_ss=r&variant=13534674951, https://amzn.to/3hlMFyS, PLA, Push Plastic, https://www.pushplastic.com/
F0FB05, https://www.pushplastic.com/products/pla-filament?_pos=7&_sid=b024dd31b&_ss=r&variant=13534678215, None, PLA, Push Plastic, https://www.pushplastic.com/
FA7A94, https://www.pushplastic.com/products/pla-filament?_pos=7&_sid=b024dd31b&_ss=r&variant=13534676743, None, PLA, Push Plastic, https://www.pushplastic.com/
EBFE02, https://www.pushplastic.com/products/pla-filament?_pos=7&_sid=b024dd31b&_ss=r&variant=13534675527, None, PLA, Push Plastic, https://www.pushplastic.com/
878B8E, https://www.pushplastic.com/products/pla-filament?_pos=7&_sid=b024dd31b&_ss=r&variant=13534674631, None, PLA, Push Plastic, https://www.pushplastic.com/
